"species","decimalLongitude","decimalLatitude","year"
"4987","Cardinalis cardinalis",-156.178219,20.868005,2024
"4988","Cardinalis cardinalis",-98.126747,30.036058,2024
"4989","Cardinalis cardinalis",-80.147012,41.730252,2024
"4990","Cardinalis cardinalis",-97.025877,30.383838,2024
"4991","Cardinalis cardinalis",-95.588683,29.593206,2024
"4992","Cardinalis cardinalis",-71.161208,42.472855,2024
"4993","Cardinalis cardinalis",-71.170875,42.47145,2024
"4994","Cardinalis cardinalis",-71.170822,42.471475,2024
"4995","Cardinalis cardinalis",-71.170813,42.471425,2024
"4996","Cardinalis cardinalis",-71.164733,42.471733,2024
"4997","Cardinalis cardinalis",-84.033068,42.556568,2024
"4998","Cardinalis cardinalis",-84.045807,42.548767,2024
"4999","Cardinalis cardinalis",-84.111652,42.574897,2024
"5000","Cardinalis cardinalis",-83.870297,33.620947,2024
"5001","Cardinalis cardinalis",-75.139892,39.729044,2024
"5002","Cardinalis cardinalis",-73.740045,40.746273,2024
"5003","Cardinalis cardinalis",-79.814577,39.525254,2024
"5004","Cardinalis cardinalis",-98.483697,29.463561,2024
"5005","Cardinalis cardinalis",-81.591922,30.611534,2024
"5006","Cardinalis cardinalis",-81.478742,30.613166,2024
"5007","Cardinalis cardinalis",-95.608022,29.378208,2024
"5008","Cardinalis cardinalis",-95.622919,29.372167,2024
"5009","Cardinalis cardinalis",-77.496887,44.482061,2024
"5010","Cardinalis cardinalis",-98.277862,29.550945,2024
"5011","Cardinalis cardinalis",-75.067294,40.328712,2024
"5012","Cardinalis cardinalis",-75.067294,40.328712,2024
"5013","Cardinalis cardinalis",-82.001223,29.040202,2024
"5014","Cardinalis cardinalis",-79.260736,43.158993,2024
"5015","Cardinalis cardinalis",-65.405115,44.773187,2024
"5016","Cardinalis cardinalis",-65.405115,44.773187,2024
"5017","Cardinalis cardinalis",-65.405115,44.773187,2024
"5018","Cardinalis cardinalis",-65.405115,44.773187,2024
"5019","Cardinalis cardinalis",-65.405115,44.773187,2024
"5020","Cardinalis cardinalis",-88.202112,42.392403,2024
"5021","Cardinalis cardinalis",-88.202112,42.392403,2024
"5022","Cardinalis cardinalis",-88.202112,42.392403,2024
"5023","Cardinalis cardinalis",-88.202112,42.392403,2024
"5024","Cardinalis cardinalis",-73.452991,41.611424,2024
"5025","Cardinalis cardinalis",-98.288166,29.412177,2024
"5026","Cardinalis cardinalis",-98.288166,29.412177,2024
"5027","Cardinalis cardinalis",-98.288166,29.412177,2024
"5028","Cardinalis cardinalis",-98.288166,29.412177,2024
"5029","Cardinalis cardinalis",-98.288166,29.412177,2024
"5030","Cardinalis cardinalis",-78.884232,40.529687,2024
"5031","Cardinalis cardinalis",-97.816347,30.694444,2024
"5032","Cardinalis cardinalis",-79.886351,43.289287,2024
"5033","Cardinalis cardinalis",-79.99514,32.810405,2024
"5034","Cardinalis cardinalis",-96.742611,33.00228,2024
"5035","Cardinalis cardinalis",-86.379064,32.477247,2024
"5036","Cardinalis cardinalis",-88.203632,42.396269,2024
"5037","Cardinalis cardinalis",-97.731576,30.661194,2024
"5038","Cardinalis cardinalis",-86.329763,39.84875,2024
"5039","Cardinalis cardinalis",-86.296654,39.873396,2024
"5040","Cardinalis cardinalis",-88.202112,42.392403,2024
"5041","Cardinalis cardinalis",-98.255747,30.325327,2024
"5042","Cardinalis cardinalis",-77.512763,43.192738,2024
"5043","Cardinalis cardinalis",-77.512795,43.192738,2024
"5044","Cardinalis cardinalis",-100.51569,26.513256,2024
"5045","Cardinalis cardinalis",-97.733796,30.663862,2024
"5046","Cardinalis cardinalis",-78.512966,38.009934,2024
"5047","Cardinalis cardinalis",-159.418188,21.889604,2024
"5048","Cardinalis cardinalis",-97.797412,30.393484,2024
"5049","Cardinalis cardinalis",-98.288176,29.412186,2024
"5050","Cardinalis cardinalis",-98.288176,29.412186,2024
"5051","Cardinalis cardinalis",-98.288176,29.412186,2024
"5052","Cardinalis cardinalis",-98.288176,29.412186,2024
"5053","Cardinalis cardinalis",-98.288176,29.412186,2024
"5054","Cardinalis cardinalis",-98.288176,29.412186,2024
"5055","Cardinalis cardinalis",-98.288176,29.412186,2024
"5056","Cardinalis cardinalis",-98.288176,29.412186,2024
"5057","Cardinalis cardinalis",-98.288176,29.412186,2024
"5058","Cardinalis cardinalis",-98.288176,29.412186,2024
"5059","Cardinalis cardinalis",-98.288176,29.412186,2024
"5060","Cardinalis cardinalis",-98.288176,29.412186,2024
"5061","Cardinalis cardinalis",-98.288176,29.412186,2024
"5062","Cardinalis cardinalis",-98.288176,29.412186,2024
"5063","Cardinalis cardinalis",-98.288176,29.412186,2024
"5064","Cardinalis cardinalis",-98.288176,29.412186,2024
"5065","Cardinalis cardinalis",-98.288176,29.412186,2024
"5066","Cardinalis cardinalis",-98.288176,29.412186,2024
"5067","Cardinalis cardinalis",-98.288176,29.412186,2024
"5068","Cardinalis cardinalis",-98.288176,29.412186,2024
"5069","Cardinalis cardinalis",-82.051752,35.758448,2024
"5070","Cardinalis cardinalis",-80.244408,36.098545,2024
"5071","Cardinalis cardinalis",-73.891109,40.896047,2024
"5072","Cardinalis cardinalis",-73.891069,40.897018,2024
"5073","Cardinalis cardinalis",-79.094029,43.811833,2024
"5074","Cardinalis cardinalis",-78.761948,35.695463,2024
"5075","Cardinalis cardinalis",-74.109511,45.394622,2024
"5076","Cardinalis cardinalis",-94.039825,35.293727,2024
"5077","Cardinalis cardinalis",-77.566349,39.392229,2024
"5078","Cardinalis cardinalis",-97.828514,30.271596,2024
"5079","Cardinalis cardinalis",-88.202112,42.392403,2024
"5080","Cardinalis cardinalis",-93.654226,41.633074,2024
"5081","Cardinalis cardinalis",-79.817742,36.068303,2024
"5082","Cardinalis cardinalis",-97.111734,32.792014,2024
"5083","Cardinalis cardinalis",-81.531747,27.47375,2024
"5084","Cardinalis cardinalis",-84.012395,39.715424,2024
"5085","Cardinalis cardinalis",-81.358703,28.52673,2024
"5086","Cardinalis cardinalis",-81.814346,26.235382,2024
"5087","Cardinalis cardinalis",-88.427253,40.182503,2024
"5088","Cardinalis cardinalis",-72.999942,41.376617,2024
"5089","Cardinalis cardinalis",-156.47674,20.791819,2024
"5090","Cardinalis cardinalis",-82.093567,41.021933,2024
"5091","Cardinalis cardinalis",-96.815505,33.155467,2024
"5092","Cardinalis cardinalis",-95.6363,29.719467,2024
"5093","Cardinalis cardinalis",-95.6363,29.719467,2024
"5094","Cardinalis cardinalis",-95.631955,29.714262,2024
"5095","Cardinalis cardinalis",-81.527287,41.124703,2024
"5096","Cardinalis cardinalis",-75.067387,40.328572,2024
"5097","Cardinalis cardinalis",-75.067344,40.328678,2024
"5098","Cardinalis cardinalis",-75.067374,40.328694,2024
"5099","Cardinalis cardinalis",-75.067314,40.328683,2024
"5100","Cardinalis cardinalis",-95.578963,29.79844,2024
"5101","Cardinalis cardinalis",-73.616612,45.560333,2024
"5102","Cardinalis cardinalis",-97.366669,32.736542,2024
"5103","Cardinalis cardinalis",-78.788728,43.012797,2024
"5104","Cardinalis cardinalis",-98.24027,29.913103,2024
"5105","Cardinalis cardinalis",-98.240273,29.913115,2024
"5106","Cardinalis cardinalis",-98.238463,29.915261,2024
"5107","Cardinalis cardinalis",-97.154707,33.131979,2024
"5108","Cardinalis cardinalis",-97.025877,30.383838,2024
"5109","Cardinalis cardinalis",-86.379394,32.476567,2024
"5110","Cardinalis cardinalis",-86.379612,32.476612,2024
"5111","Cardinalis cardinalis",-81.771847,26.463513,2024
"5112","Cardinalis cardinalis",-95.630693,29.715303,2024
"5113","Cardinalis cardinalis",-106.562737,31.822667,2024
"5114","Cardinalis cardinalis",-80.827162,35.017197,2024
"5115","Cardinalis cardinalis",-75.039349,40.301805,2024
"5116","Cardinalis cardinalis",-75.06733,40.32868,2024
"5117","Cardinalis cardinalis",-75.06742,40.328672,2024
"5118","Cardinalis cardinalis",-75.067393,40.328695,2024
"5119","Cardinalis cardinalis",-89.533813,37.31167,2024
"5120","Cardinalis cardinalis",-86.016292,39.930503,2024
"5121","Cardinalis cardinalis",-82.202826,41.437676,2024
"5122","Cardinalis cardinalis",-83.152825,40.08388,2024
"5123","Cardinalis cardinalis",-98.483526,29.463924,2024
"5124","Cardinalis cardinalis",-85.047619,35.163047,2024
"5125","Cardinalis cardinalis",-85.047619,35.163047,2024
"5126","Cardinalis cardinalis",-75.067395,40.328701,2024
"5127","Cardinalis cardinalis",-97.757936,30.276765,2024
"5128","Cardinalis cardinalis",-82.415555,29.75833,2024
"5129","Cardinalis cardinalis",-96.757039,33.149875,2024
"5130","Cardinalis cardinalis",-98.448296,29.547563,2024
"5131","Cardinalis cardinalis",-71.171325,42.471833,2024
"5132","Cardinalis cardinalis",-71.171347,42.471828,2024
"5133","Cardinalis cardinalis",-71.165947,42.471233,2024
"5134","Cardinalis cardinalis",-83.488235,42.575073,2024
"5135","Cardinalis cardinalis",-75.067337,40.328689,2024
"5136","Cardinalis cardinalis",-75.067366,40.32864,2024
"5137","Cardinalis cardinalis",-75.067345,40.328641,2024
"5138","Cardinalis cardinalis",-75.067325,40.328683,2024
"5139","Cardinalis cardinalis",-87.121925,20.592605,2024
"5140","Cardinalis cardinalis",-83.973506,35.742105,2024
"5141","Cardinalis cardinalis",-83.973486,35.7422,2024
"5142","Cardinalis cardinalis",-83.973502,35.742128,2024
"5143","Cardinalis cardinalis",-98.483008,29.46232,2024
"5144","Cardinalis cardinalis",-79.383987,43.713044,2024
"5145","Cardinalis cardinalis",-74.931547,40.209,2024
"5146","Cardinalis cardinalis",-79.050705,35.9118,2024
"5147","Cardinalis cardinalis",-79.808414,36.073667,2024
"5148","Cardinalis cardinalis",-73.968051,40.669041,2024
"5149","Cardinalis cardinalis",-77.512742,43.192753,2024
"5150","Cardinalis cardinalis",-86.494967,34.332649,2024
"5151","Cardinalis cardinalis",-98.563764,29.493552,2024
"5152","Cardinalis cardinalis",-65.405045,44.773187,2024
"5153","Cardinalis cardinalis",-65.405045,44.773187,2024
"5154","Cardinalis cardinalis",-65.405045,44.773187,2024
"5155","Cardinalis cardinalis",-65.405045,44.773187,2024
"5156","Cardinalis cardinalis",-65.405045,44.773187,2024
"5157","Cardinalis cardinalis",-81.657613,30.347553,2024
"5158","Cardinalis cardinalis",-72.910003,45.710668,2024
"5159","Cardinalis cardinalis",-72.910003,45.710668,2024
"5160","Cardinalis cardinalis",-70.867991,42.492898,2024
"5161","Cardinalis cardinalis",-97.891369,30.336305,2024
"5162","Cardinalis cardinalis",-97.891369,30.336305,2024
"5163","Cardinalis cardinalis",-97.935616,29.89259,2024
"5164","Cardinalis cardinalis",-76.72897,37.288381,2024
"5165","Cardinalis cardinalis",-80.172171,42.061489,2024
"5166","Cardinalis cardinalis",-97.044303,33.147922,2024
"5167","Cardinalis cardinalis",-84.12312,35.962833,2024
"5168","Cardinalis cardinalis",-76.12133,36.808105,2024
"5169","Cardinalis cardinalis",-81.360389,28.492554,2024
"5170","Cardinalis cardinalis",-89.59613,37.98,2024
"5171","Cardinalis cardinalis",-78.740763,35.682707,2024
"5172","Cardinalis cardinalis",-81.684248,41.15323,2024
"5173","Cardinalis cardinalis",-87.450714,46.542979,2024
"5174","Cardinalis cardinalis",-89.59622,37.980045,2024
"5175","Cardinalis cardinalis",-98.738892,29.471797,2024
"5176","Cardinalis cardinalis",-98.70136,29.794341,2024
"5177","Cardinalis cardinalis",-77.065529,38.920121,2024
"5178","Cardinalis cardinalis",-76.63255,39.320211,2024
"5179","Cardinalis cardinalis",-76.632337,39.320247,2024
"5180","Cardinalis cardinalis",-88.202112,42.392403,2024
"5181","Cardinalis cardinalis",-82.329054,28.611363,2024
"5182","Cardinalis cardinalis",-88.202112,42.392403,2024
"5183","Cardinalis cardinalis",-95.573265,29.755971,2024
"5184","Cardinalis cardinalis",-74.494387,39.329697,2024
"5185","Cardinalis cardinalis",-75.70327,45.386188,2024
"5186","Cardinalis cardinalis",-96.556641,32.98633,2024
"5187","Cardinalis cardinalis",-82.334408,28.410314,2024
"5188","Cardinalis cardinalis",-75.067336,40.328685,2024
"5189","Cardinalis cardinalis",-96.763729,33.066138,2024
"5190","Cardinalis cardinalis",-87.581681,41.78131,2024
"5191","Cardinalis cardinalis",-98.482385,29.46218,2024
"5192","Cardinalis cardinalis",-84.021009,39.755807,2024
"5193","Cardinalis cardinalis",-84.021009,39.755807,2024
"5194","Cardinalis cardinalis",-71.166009,42.429392,2024
"5195","Cardinalis cardinalis",-82.610031,29.634978,2024
"5196","Cardinalis cardinalis",-82.610152,29.635112,2024
"5197","Cardinalis cardinalis",-74.088943,40.951394,2024
"5198","Cardinalis cardinalis",-95.400341,29.713717,2024
"5199","Cardinalis cardinalis",-75.067409,40.328607,2024
"5200","Cardinalis cardinalis",-97.424288,32.696996,2024
"5201","Cardinalis cardinalis",-97.424288,32.696996,2024
"5202","Cardinalis cardinalis",-95.400108,29.713607,2024
"5203","Cardinalis cardinalis",-79.673954,43.564975,2024
"5204","Cardinalis cardinalis",-75.06737,40.328679,2024
"5205","Cardinalis cardinalis",-79.383447,43.779996,2024
"5206","Cardinalis cardinalis",-75.067395,40.328707,2024
"5207","Cardinalis cardinalis",-79.380512,43.778271,2024
"5208","Cardinalis cardinalis",-75.067315,40.328667,2024
"5209","Cardinalis cardinalis",-75.067339,40.328677,2024
"5210","Cardinalis cardinalis",-75.067416,40.328631,2024
"5211","Cardinalis cardinalis",-75.067296,40.328653,2024
"5212","Cardinalis cardinalis",-97.424288,32.696996,2024
"5213","Cardinalis cardinalis",-84.594117,33.969017,2024
"5214","Cardinalis cardinalis",-79.382298,43.779992,2024
"5215","Cardinalis cardinalis",-79.382298,43.779992,2024
"5216","Cardinalis cardinalis",-79.382298,43.779992,2024
"5217","Cardinalis cardinalis",-80.215208,43.541187,2024
"5218","Cardinalis cardinalis",-88.202112,42.392403,2024
"5219","Cardinalis cardinalis",-71.259127,42.367919,2024
"5220","Cardinalis cardinalis",-73.108422,40.894105,2024
"5221","Cardinalis cardinalis",-75.067293,40.328711,2024
"5222","Cardinalis cardinalis",-86.67879,33.760405,2024
"5223","Cardinalis cardinalis",-96.335296,30.582811,2024
"5224","Cardinalis cardinalis",-86.67879,33.760405,2024
"5225","Cardinalis cardinalis",-86.67879,33.760405,2024
"5226","Cardinalis cardinalis",-79.375088,43.782471,2024
"5227","Cardinalis cardinalis",-79.375088,43.782471,2024
"5228","Cardinalis cardinalis",-95.95851,41.068839,2024
"5229","Cardinalis cardinalis",-85.047619,35.163047,2024
"5230","Cardinalis cardinalis",-85.047619,35.163047,2024
"5231","Cardinalis cardinalis",-73.694814,45.6838,2024
"5232","Cardinalis cardinalis",-73.694814,45.6838,2024
"5233","Cardinalis cardinalis",-97.894854,30.337522,2024
"5234","Cardinalis cardinalis",-75.658788,45.578642,2024
"5235","Cardinalis cardinalis",-75.652328,45.443943,2024
"5236","Cardinalis cardinalis",-80.231195,35.821097,2024
"5237","Cardinalis cardinalis",-73.694814,45.6838,2024
"5238","Cardinalis cardinalis",-88.202112,42.392403,2024
"5239","Cardinalis cardinalis",-111.152932,33.277235,2024
"5240","Cardinalis cardinalis",-111.152958,33.277472,2024
"5241","Cardinalis cardinalis",-75.067293,40.328711,2024
"5242","Cardinalis cardinalis",-88.202112,42.392403,2024
"5243","Cardinalis cardinalis",-96.706232,33.089277,2024
"5244","Cardinalis cardinalis",-95.295724,32.480579,2024
"5245","Cardinalis cardinalis",-82.810971,42.576176,2024
"5246","Cardinalis cardinalis",-97.737753,30.187354,2024
"5247","Cardinalis cardinalis",-97.737762,30.187379,2024
"5248","Cardinalis cardinalis",-97.117029,32.788585,2024
"5249","Cardinalis cardinalis",-75.067293,40.328711,2024
"5250","Cardinalis cardinalis",-75.067293,40.328711,2024
"5251","Cardinalis cardinalis",-82.368853,34.927645,2024
"5252","Cardinalis cardinalis",-81.791375,29.527355,2024
"5253","Cardinalis cardinalis",-79.094742,36.080558,2024
"5254","Cardinalis cardinalis",-75.172065,40.339992,2024
"5255","Cardinalis cardinalis",-75.172065,40.339992,2024
"5256","Cardinalis cardinalis",-75.172065,40.339992,2024
"5257","Cardinalis cardinalis",-75.172065,40.339992,2024
"5258","Cardinalis cardinalis",-75.067293,40.328711,2024
"5259","Cardinalis cardinalis",-111.891884,34.765474,2024
"5260","Cardinalis cardinalis",-75.067293,40.328711,2024
"5261","Cardinalis cardinalis",-77.512742,43.192753,2024
"5262","Cardinalis cardinalis",-90.123698,29.948653,2024
"5263","Cardinalis cardinalis",-79.415183,40.852697,2024
"5264","Cardinalis cardinalis",-79.415183,40.852697,2024
"5265","Cardinalis cardinalis",-79.414636,40.85238,2024
"5266","Cardinalis cardinalis",-79.414636,40.85238,2024
"5267","Cardinalis cardinalis",-79.414636,40.85238,2024
"5268","Cardinalis cardinalis",-79.414636,40.85238,2024
"5269","Cardinalis cardinalis",-82.812001,42.575872,2024
"5270","Cardinalis cardinalis",-82.812025,42.575882,2024
"5271","Cardinalis cardinalis",-82.360571,34.84549,2024
"5272","Cardinalis cardinalis",-80.45949,32.596127,2024
"5273","Cardinalis cardinalis",-78.860912,34.899417,2024
"5274","Cardinalis cardinalis",-80.573395,32.667418,2024
"5275","Cardinalis cardinalis",-78.860912,34.899417,2024
"5276","Cardinalis cardinalis",-98.622015,30.237486,2024
"5277","Cardinalis cardinalis",-73.441212,45.646577,2024
"5278","Cardinalis cardinalis",-86.724912,36.166101,2024
"5279","Cardinalis cardinalis",-82.162613,35.690301,2024
"5280","Cardinalis cardinalis",-80.79514,36.173244,2024
"5281","Cardinalis cardinalis",-81.029245,29.364074,2024
"5282","Cardinalis cardinalis",-78.848404,35.655191,2024
"5283","Cardinalis cardinalis",-74.454597,40.63455,2024
"5284","Cardinalis cardinalis",-94.203807,36.051228,2024
"5285","Cardinalis cardinalis",-81.357404,30.161556,2024
"5286","Cardinalis cardinalis",-96.147619,15.739034,2024
"5287","Cardinalis cardinalis",-77.153922,38.878995,2024
"5288","Cardinalis cardinalis",-78.794862,35.83999,2024
"5289","Cardinalis cardinalis",-78.723246,35.734122,2024
"5290","Cardinalis cardinalis",-83.477149,33.581912,2024
"5291","Cardinalis cardinalis",-86.67879,33.760405,2024
"5292","Cardinalis cardinalis",-94.039681,35.293777,2024
"5293","Cardinalis cardinalis",-98.368472,29.582721,2024
"5294","Cardinalis cardinalis",-75.909848,39.880232,2024
"5295","Cardinalis cardinalis",-80.071266,42.099599,2024
"5296","Cardinalis cardinalis",-82.358764,29.644381,2024
"5297","Cardinalis cardinalis",-92.377438,36.335105,2024
"5298","Cardinalis cardinalis",-73.589672,45.503797,2024
"5299","Cardinalis cardinalis",-73.58578,45.505376,2024
"5300","Cardinalis cardinalis",-73.585801,45.505377,2024
"5301","Cardinalis cardinalis",-78.650664,35.607977,2024
"5302","Cardinalis cardinalis",-73.586117,45.508789,2024
"5303","Cardinalis cardinalis",-73.591522,45.50684,2024
"5304","Cardinalis cardinalis",-73.978925,45.630493,2024
"5305","Cardinalis cardinalis",-94.729407,31.373562,2024
"5306","Cardinalis cardinalis",-97.424288,32.696996,2024
"5307","Cardinalis cardinalis",-97.424288,32.696996,2024
"5308","Cardinalis cardinalis",-97.424288,32.696996,2024
"5309","Cardinalis cardinalis",-79.055844,35.9132,2024
"5310","Cardinalis cardinalis",-75.067309,40.328649,2024
"5311","Cardinalis cardinalis",-71.091366,42.454618,2024
"5312","Cardinalis cardinalis",-78.965719,43.839601,2024
"5313","Cardinalis cardinalis",-71.091342,42.45472,2024
"5314","Cardinalis cardinalis",-79.674211,43.564996,2024
"5315","Cardinalis cardinalis",-84.13178,42.545464,2024
"5316","Cardinalis cardinalis",-84.037059,42.475703,2024
"5317","Cardinalis cardinalis",-84.047147,42.572329,2024
"5318","Cardinalis cardinalis",-76.707591,37.395128,2024
"5319","Cardinalis cardinalis",-84.177158,42.531371,2024
"5320","Cardinalis cardinalis",-75.06736,40.328677,2024
"5321","Cardinalis cardinalis",-82.208144,28.221518,2024
"5322","Cardinalis cardinalis",-75.067351,40.3287,2024
"5323","Cardinalis cardinalis",-75.067364,40.328679,2024
"5324","Cardinalis cardinalis",-75.067305,40.328708,2024
"5325","Cardinalis cardinalis",-75.067328,40.328692,2024
"5326","Cardinalis cardinalis",-84.002282,42.545653,2024
"5327","Cardinalis cardinalis",-81.170066,31.977044,2024
"5328","Cardinalis cardinalis",-75.067325,40.328691,2024
"5329","Cardinalis cardinalis",-86.170111,39.975329,2024
"5330","Cardinalis cardinalis",-93.094947,44.931197,2024
"5331","Cardinalis cardinalis",-94.387224,45.944032,2024
"5332","Cardinalis cardinalis",-80.722911,32.188863,2024
"5333","Cardinalis cardinalis",-75.067257,40.328695,2024
"5334","Cardinalis cardinalis",-75.067289,40.328684,2024
"5335","Cardinalis cardinalis",-75.067252,40.328679,2024
"5336","Cardinalis cardinalis",-82.668362,38.483581,2024
"5337","Cardinalis cardinalis",-92.76228,44.990144,2024
"5338","Cardinalis cardinalis",-88.202112,42.392403,2024
"5339","Cardinalis cardinalis",-76.707252,37.294538,2024
"5340","Cardinalis cardinalis",-84.323122,33.835075,2024
"5341","Cardinalis cardinalis",-88.202112,42.392403,2024
"5342","Cardinalis cardinalis",-74.372667,40.683875,2024
"5343","Cardinalis cardinalis",-88.202112,42.392403,2024
"5344","Cardinalis cardinalis",-96.784658,33.740293,2024
"5345","Cardinalis cardinalis",-88.202112,42.392403,2024
"5346","Cardinalis cardinalis",-74.396516,40.669989,2024
"5347","Cardinalis cardinalis",-74.396096,40.670441,2024
"5348","Cardinalis cardinalis",-95.826552,29.607691,2024
"5349","Cardinalis cardinalis",-95.826552,29.607691,2024
"5350","Cardinalis cardinalis",-82.352064,26.909968,2024
"5351","Cardinalis cardinalis",-80.74791,35.434703,2024
"5352","Cardinalis cardinalis",-70.920271,42.632203,2024
"5353","Cardinalis cardinalis",-78.538355,44.530348,2024
"5354","Cardinalis cardinalis",-88.202112,42.392403,2024
"5355","Cardinalis cardinalis",-88.202112,42.392403,2024
"5356","Cardinalis cardinalis",-88.202112,42.392403,2024
"5357","Cardinalis cardinalis",-88.202112,42.392403,2024
"5358","Cardinalis cardinalis",-88.202112,42.392403,2024
"5359","Cardinalis cardinalis",-88.202112,42.392403,2024
"5360","Cardinalis cardinalis",-88.202112,42.392403,2024
"5361","Cardinalis cardinalis",-88.202112,42.392403,2024
"5362","Cardinalis cardinalis",-80.214932,43.541068,2024
"5363","Cardinalis cardinalis",-81.773588,26.108386,2024
"5364","Cardinalis cardinalis",-86.468414,39.709946,2024
"5365","Cardinalis cardinalis",-75.067366,40.328691,2024
"5366","Cardinalis cardinalis",-98.483456,29.463883,2024
"5367","Cardinalis cardinalis",-75.067293,40.328659,2024
"5368","Cardinalis cardinalis",-72.09586,43.507759,2024
"5369","Cardinalis cardinalis",-79.388107,43.781362,2024
"5370","Cardinalis cardinalis",-79.388107,43.781362,2024
"5371","Cardinalis cardinalis",-79.388107,43.781362,2024
"5372","Cardinalis cardinalis",-79.388107,43.781362,2024
"5373","Cardinalis cardinalis",-82.229297,41.438106,2024
"5374","Cardinalis cardinalis",-98.443802,29.577792,2024
"5375","Cardinalis cardinalis",-98.555256,29.50692,2024
"5376","Cardinalis cardinalis",-83.97751,35.738252,2024
"5377","Cardinalis cardinalis",-82.282817,41.54068,2024
"5378","Cardinalis cardinalis",-77.034714,39.058594,2024
"5379","Cardinalis cardinalis",-77.036942,39.057308,2024
"5380","Cardinalis cardinalis",-77.405991,39.017971,2024
"5381","Cardinalis cardinalis",-79.477865,43.621562,2024
"5382","Cardinalis cardinalis",-97.755853,30.512673,2024
"5383","Cardinalis cardinalis",-97.747788,30.517443,2024
"5384","Cardinalis cardinalis",-76.349981,39.400009,2024
"5385","Cardinalis cardinalis",-77.034058,39.05891,2024
"5386","Cardinalis cardinalis",-77.037682,39.058762,2024
"5387","Cardinalis cardinalis",-77.124123,39.093239,2024
"5388","Cardinalis cardinalis",-97.350108,27.672269,2024
"5389","Cardinalis cardinalis",-77.680714,37.422014,2024
"5390","Cardinalis cardinalis",-81.444377,31.34873,2024
"5391","Cardinalis cardinalis",-97.363395,32.715774,2024
"5392","Cardinalis cardinalis",-68.93125,44.828972,2024
"5393","Cardinalis cardinalis",-68.931248,44.828968,2024
"5394","Cardinalis cardinalis",-98.278149,29.87211,2024
"5395","Cardinalis cardinalis",-101.908887,35.39913,2024
"5396","Cardinalis cardinalis",-106.53603,21.631163,2024
"5397","Cardinalis cardinalis",-85.047619,35.163047,2024
"5398","Cardinalis cardinalis",-85.047619,35.163047,2024
"5399","Cardinalis cardinalis",-73.52249,40.675353,2024
"5400","Cardinalis cardinalis",-77.464156,39.068694,2024
"5401","Cardinalis cardinalis",-79.260736,43.158993,2024
"5402","Cardinalis cardinalis",-159.757536,22.083814,2024
"5403","Cardinalis cardinalis",-71.166022,42.471145,2024
"5404","Cardinalis cardinalis",-74.93156,40.209043,2024
"5405","Cardinalis cardinalis",-74.93157,40.209048,2024
"5406","Cardinalis cardinalis",-74.931557,40.209056,2024
"5407","Cardinalis cardinalis",-74.93155,40.20901,2024
"5408","Cardinalis cardinalis",-99.069912,28.944247,2024
"5409","Cardinalis cardinalis",-65.405023,44.773151,2024
"5410","Cardinalis cardinalis",-65.405023,44.773151,2024
"5411","Cardinalis cardinalis",-65.405023,44.773151,2024
"5412","Cardinalis cardinalis",-65.405023,44.773151,2024
"5413","Cardinalis cardinalis",-86.744459,36.087058,2024
"5414","Cardinalis cardinalis",-77.714934,43.99592,2024
"5415","Cardinalis cardinalis",-77.715096,43.995779,2024
"5416","Cardinalis cardinalis",-77.714624,43.995902,2024
"5417","Cardinalis cardinalis",-98.35092,29.687685,2024
"5418","Cardinalis cardinalis",-98.350762,29.687804,2024
"5419","Cardinalis cardinalis",-98.350571,29.687325,2024
"5420","Cardinalis cardinalis",-86.019344,39.86839,2024
"5421","Cardinalis cardinalis",-82.910262,42.408469,2024
"5422","Cardinalis cardinalis",-98.486741,29.874791,2024
"5423","Cardinalis cardinalis",-98.486767,29.874765,2024
"5424","Cardinalis cardinalis",-75.631587,45.493349,2024
"5425","Cardinalis cardinalis",-75.629027,45.563198,2024
"5426","Cardinalis cardinalis",-75.73212,45.502465,2024
"5427","Cardinalis cardinalis",-75.662282,45.548699,2024
"5428","Cardinalis cardinalis",-97.025003,33.054801,2024
"5429","Cardinalis cardinalis",-84.458477,34.174213,2024
"5430","Cardinalis cardinalis",-84.458477,34.174213,2024
"5431","Cardinalis cardinalis",-97.56869,25.996578,2024
"5432","Cardinalis cardinalis",-103.934829,30.596373,2024
"5433","Cardinalis cardinalis",-72.346162,42.476578,2024
"5434","Cardinalis cardinalis",-77.512772,43.192712,2024
"5435","Cardinalis cardinalis",-79.845475,43.300884,2024
"5436","Cardinalis cardinalis",-79.301745,43.810178,2024
"5437","Cardinalis cardinalis",-97.025877,30.383838,2024
"5438","Cardinalis cardinalis",-79.383949,43.713038,2024
"5439","Cardinalis cardinalis",-81.04065,29.262653,2024
"5440","Cardinalis cardinalis",-80.980257,35.549063,2024
"5441","Cardinalis cardinalis",-82.163359,29.480316,2024
"5442","Cardinalis cardinalis",-86.468414,39.709946,2024
"5443","Cardinalis cardinalis",-86.468412,39.709944,2024
"5444","Cardinalis cardinalis",-86.468498,39.70993,2024
"5445","Cardinalis cardinalis",-73.333389,43.917073,2024
"5446","Cardinalis cardinalis",-75.760965,45.361343,2024
"5447","Cardinalis cardinalis",-79.965166,38.933694,2024
"5448","Cardinalis cardinalis",-78.445925,38.043197,2024
"5449","Cardinalis cardinalis",-75.067293,40.328712,2024
"5450","Cardinalis cardinalis",-72.322736,41.697667,2024
"5451","Cardinalis cardinalis",-75.067297,40.328712,2024
"5452","Cardinalis cardinalis",-75.067293,40.328712,2024
